"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 주택거래신고 1588-0149/주택임대차신고 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20230101 ~ 20230415"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"서울특별시 금천구 시흥동","1013","1013","0000","관악산벽산타운5","84.97","202303","11","56,000","19","2004","금하로 816","","중개거래","서울 금천구"
"서울특별시 금천구 시흥동","1013","1013","0000","관악산벽산타운5","84.97","202303","12","53,000","17","2004","금하로 816","","중개거래","서울 금천구"
"서울특별시 금천구 시흥동","1013","1013","0000","관악산벽산타운5","59.34","202303","17","43,500","13","2004","금하로 816","","중개거래","서울 금천구"
"서울특별시 금천구 시흥동","1013","1013","0000","관악산벽산타운5","59.34","202303","18","43,500","16","2004","금하로 816","","중개거래","서울 금천구"
"서울특별시 금천구 시흥동","1013","1013","0000","관악산벽산타운5","59.34","202304","4","45,000","18","2004","금하로 816","","중개거래","서울 금천구"
"서울특별시 금천구 시흥동","1026","1026","0000","남서울힐스테이트","84.786","202301","7","80,000","22","2014","시흥대로 165","","중개거래","서울 금천구"
"서울특별시 금천구 시흥동","1026","1026","0000","남서울힐스테이트","84.677","202302","7","85,000","21","2014","시흥대로 165","","중개거래","서울 금천구"
"서울특별시 금천구 시흥동","1026","1026","0000","남서울힐스테이트","59.817","202302","26","67,500","15","2014","시흥대로 165","","중개거래","서울 금천구"
"서울특별시 금천구 시흥동","1026","1026","0000","남서울힐스테이트","84.786","202302","28","85,000","20","2014","시흥대로 165","","중개거래","서울 금천구"
"서울특별시 금천구 시흥동","1026","1026","0000","남서울힐스테이트","84.677","202303","4","85,000","5","2014","시흥대로 165","","중개거래","서울 금천구"
"서울특별시 금천구 시흥동","1026","1026","0000","남서울힐스테이트","59.817","202303","13","67,000","11","2014","시흥대로 165","","중개거래","서울 금천구"
"서울특별시 금천구 시흥동","1026","1026","0000","남서울힐스테이트","84.697","202303","28","85,000","21","2014","시흥대로 165","","중개거래","서울 금천구"
"서울특별시 금천구 시흥동","1026","1026","0000","남서울힐스테이트","84.786","202303","30","86,500","4","2014","시흥대로 165","","중개거래","서울 금천구"
"서울특별시 금천구 시흥동","1026","1026","0000","남서울힐스테이트","59.87","202304","3","64,300","8","2014","시흥대로 165","","중개거래","서울 금천구"
"서울특별시 금천구 시흥동","1002-1","1002","0001","럭키남서울아파트","49.75","202301","13","61,000","6","1981","시흥대로47길 43","","중개거래","경기 광주시, 서울 금천구"
"서울특별시 금천구 시흥동","1002-1","1002","0001","럭키남서울아파트","49.75","202302","22","45,000","1","1981","시흥대로47길 43","","직거래","-"
"서울특별시 금천구 시흥동","961-4","0961","0004","메르시대신아파트","64.08","202302","12","34,000","6","2018","시흥대로12길 28","","중개거래","서울 금천구"
"서울특별시 금천구 시흥동","109-1","0109","0001","무지개","84.96","202302","10","97,000","2","1980","시흥대로73길 11","","중개거래","서울 금천구"
"서울특별시 금천구 시흥동","109-1","0109","0001","무지개","53.75","202303","26","49,600","3","1980","시흥대로73길 11","","중개거래","서울 송파구"
"서울특별시 금천구 시흥동","962-8","0962","0008","백운한비치5","59.99","202302","21","32,000","4","2018","시흥대로12길 10-8","","중개거래","서울 금천구"
"서울특별시 금천구 시흥동","1010","1010","0000","벽산","114.84","202301","12","53,500","13","2000","금하로 793","","중개거래","서울 금천구"
"서울특별시 금천구 시흥동","1010","1010","0000","벽산","59.94","202302","11","33,000","3","2000","금하로 793","","중개거래","서울 금천구"
"서울특별시 금천구 시흥동","1010","1010","0000","벽산","59.94","202303","11","34,500","2","2000","금하로 793","","중개거래","서울 금천구"
"서울특별시 금천구 시흥동","1010","1010","0000","벽산","114.84","202304","8","55,400","2","2000","금하로 793","","중개거래","서울 금천구"
"서울특별시 금천구 시흥동","999-1","0999","0001","산호시티빌","41.58","202303","10","25,000","9","2003","시흥대로 251","","중개거래","경기 안양동안구"
"서울특별시 금천구 시흥동","5-13","0005","0013","삼익","84.96","202302","11","55,000","18","1999","독산로50길 89","","중개거래","서울 금천구"
"서울특별시 금천구 시흥동","5-13","0005","0013","삼익","59.9","202303","15","43,000","9","1999","독산로50길 89","","중개거래","서울 금천구"
"서울특별시 금천구 시흥동","817-29","0817","0029","시흥(817-29)","39.83","202302","2","22,000","4","1975","독산로24나길 13","","중개거래","서울 금천구"
"서울특별시 금천구 시흥동","1015","1015","0000","시흥베르빌","84.94","202301","11","65,000","11","2004","시흥대로77길 23","","직거래","-"
"서울특별시 금천구 시흥동","920-35","0920","0035","예일","83.57","202303","7","32,000","7","2004","독산로10길 19","","중개거래","서울 금천구"
"서울특별시 금천구 시흥동","882-61","0882","0061","와이즈플레이스","14.22","202303","4","9,500","14","2012","시흥대로 236","","중개거래","서울 금천구"
"서울특별시 금천구 시흥동","1011","1011","0000","우방","84.84","202301","3","59,000","11","2002","금하로 750","20230119","중개거래","서울 금천구, 서울 영등포구"
"서울특별시 금천구 시흥동","1011","1011","0000","우방","84.84","202301","3","59,000","11","2002","금하로 750","","중개거래","서울 금천구, 서울 영등포구"
"서울특별시 금천구 시흥동","1011","1011","0000","우방","84.84","202303","15","59,000","4","2002","금하로 750","","중개거래","서울 금천구"
"서울특별시 금천구 시흥동","1011","1011","0000","우방","84.84","202303","22","56,000","16","2002","금하로 750","","중개거래","서울 금천구"
"서울특별시 금천구 시흥동","268-46","0268","0046","탑스빌","79.84","202302","12","49,800","13","2002","금하로30길 34","","중개거래","서울 금천구"
"서울특별시 금천구 시흥동","268-46","0268","0046","탑스빌","79.84","202303","6","49,800","13","2002","금하로30길 34","","중개거래","서울 금천구"
"서울특별시 노원구 공릉동","670-7","0670","0007","67디벨리움","17.27","202304","5","16,300","15","2016","화랑로 443","","중개거래","서울 노원구"
"서울특별시 노원구 공릉동","744","0744","0000","건영장미아파트","84.88","202304","11","58,000","3","1999","공릉로51길 14-17","","중개거래","서울 강북구, 서울 노원구"
"서울특별시 노원구 공릉동","743","0743","0000","공릉동한보에센시티아파트","84.93","202301","17","65,000","13","2000","공릉로46길 19","","중개거래","서울 노원구"
"서울특별시 노원구 공릉동","743","0743","0000","공릉동한보에센시티아파트","59.4","202301","25","49,000","6","2000","공릉로46길 19","","중개거래","서울 노원구"
"서울특별시 노원구 공릉동","743","0743","0000","공릉동한보에센시티아파트","59.4","202302","12","49,000","18","2000","공릉로46길 19","","중개거래","서울 노원구"
"서울특별시 노원구 공릉동","743","0743","0000","공릉동한보에센시티아파트","59.4","202303","3","48,000","9","2000","공릉로46길 19","","중개거래","서울 강동구, 서울 노원구"
"서울특별시 노원구 공릉동","743","0743","0000","공릉동한보에센시티아파트","59.4","202303","28","43,400","1","2000","공릉로46길 19","","중개거래","서울 노원구"
"서울특별시 노원구 공릉동","106","0106","0000","공릉해링턴플레이스","99.917","202302","16","78,000","7","2000","노원로 62","","중개거래","서울 노원구"
"서울특별시 노원구 공릉동","106","0106","0000","공릉해링턴플레이스","99.917","202303","19","79,500","6","2000","노원로 62","","중개거래","서울 노원구"
"서울특별시 노원구 공릉동","670-20","0670","0020","노원프레미어스엠코","84.0408","202302","28","80,000","12","2016","동일로 986","","중개거래","서울 중랑구"
"서울특별시 노원구 공릉동","380-1","0380","0001","대동아파트2","84.9","202302","1","61,000","6","1999","동일로195길 39","","중개거래","서울 노원구"
"서울특별시 노원구 공릉동","751","0751","0000","대주파크빌아파트","65.768","202303","23","59,000","11","2003","섬밭로 52","","중개거래","경기 남양주시, 서울 노원구"
"서울특별시 노원구 공릉동","747","0747","0000","두산힐스빌아파트","84.9","202301","30","68,000","18","2000","공릉로 126","","중개거래","서울 노원구"
"서울특별시 노원구 공릉동","747","0747","0000","두산힐스빌아파트","114.72","202302","24","85,000","13","2000","공릉로 126","","중개거래","서울 노원구"
"서울특별시 노원구 공릉동","747","0747","0000","두산힐스빌아파트","60","202303","20","70,000","20","2000","공릉로 126","","중개거래","서울 노원구, 서울 중랑구"
"서울특별시 노원구 공릉동","109","0109","0000","비선아파트","48.6","202301","27","39,000","12","1999","화랑로51길 78","","중개거래","서울 노원구"
"서울특별시 노원구 공릉동","109","0109","0000","비선아파트","48.6","202301","28","42,000","13","1999","화랑로51길 78","","중개거래","경기 양주시, 서울 노원구"
"서울특별시 노원구 공릉동","109","0109","0000","비선아파트","48.6","202302","4","39,500","12","1999","화랑로51길 78","","중개거래","서울 노원구"
"서울특별시 노원구 공릉동","109","0109","0000","비선아파트","49.28","202302","25","40,000","6","1999","화랑로51길 78","","중개거래","서울 노원구"
"서울특별시 노원구 공릉동","109","0109","0000","비선아파트","48.6","202303","22","38,500","11","1999","화랑로51길 78","","중개거래","서울 강동구, 서울 노원구"
"서울특별시 노원구 공릉동","109","0109","0000","비선아파트","48.6","202304","4","37,400","15","1999","화랑로51길 78","","중개거래","서울 노원구"
"서울특별시 노원구 공릉동","714","0714","0000","삼익4단지아파트","39.6","202303","8","41,000","11","1994","동일로198가길 13","","중개거래","서울 노원구"
"서울특별시 노원구 공릉동","737","0737","0000","삼익아파트","84.6","202301","25","59,000","4","1995","공릉로46길 32","","중개거래","서울 노원구"
"서울특별시 노원구 공릉동","737","0737","0000","삼익아파트","114.88","202302","20","71,000","2","1995","공릉로46길 32","","중개거래","서울 노원구, 서울 도봉구"
"서울특별시 노원구 공릉동","737","0737","0000","삼익아파트","84.6","202303","6","58,000","12","1995","공릉로46길 32","","중개거래","서울 노원구"
"서울특별시 노원구 공릉동","737","0737","0000","삼익아파트","51.03","202303","9","45,000","12","1995","공릉로46길 32","","중개거래","서울 노원구"
"서울특별시 노원구 공릉동","737","0737","0000","삼익아파트","84.6","202303","17","63,000","6","1995","공릉로46길 32","","중개거래","서울 노원구"
"서울특별시 노원구 공릉동","737","0737","0000","삼익아파트","114.88","202303","24","67,000","2","1995","공릉로46길 32","","중개거래","서울 노원구"
"서울특별시 노원구 공릉동","707","0707","0000","시영2단지(라이프)아파트","34.44","202304","1","34,800","6","1994","섬밭로 156","","중개거래","서울 노원구"
